row_id,Attack Type,split
row_011788,Intrusion,train
row_033625,Malware,train
row_024282,Intrusion,train
row_031029,DDoS,train
row_022607,Malware,train
row_006758,Intrusion,train
row_032089,DDoS,train
row_036839,Intrusion,train
row_033624,Malware,train
row_030141,Malware,train
row_002900,Malware,train
row_029839,Malware,train
row_033683,Intrusion,train
row_020289,Malware,train
row_039028,Malware,train
row_010122,DDoS,train
row_027648,DDoS,train
row_024714,Malware,train
row_022069,DDoS,train
row_035362,DDoS,train
row_021776,DDoS,train
row_022793,DDoS,train
row_015547,DDoS,train
row_024049,Intrusion,train
row_003060,Malware,train
row_019534,DDoS,train
row_009067,DDoS,train
row_031593,Intrusion,train
row_001844,DDoS,train
row_031080,Malware,train
row_039698,Malware,train
row_020161,DDoS,train
row_032204,Malware,train
row_017319,Malware,train
row_006514,DDoS,train
row_034440,DDoS,train
row_024950,Malware,train
row_039551,Malware,train
row_026227,DDoS,train
row_028521,Malware,train
row_023878,Malware,train
row_000608,Malware,train
row_034528,DDoS,train
row_024730,Intrusion,train
row_039477,DDoS,train
row_039931,Intrusion,train
row_001306,DDoS,train
row_007841,Malware,train
row_008658,Intrusion,train
row_007039,Malware,train
row_010892,DDoS,train
row_006156,Malware,train
row_034711,Malware,train
row_013405,Intrusion,train
row_011587,Intrusion,train
row_024823,DDoS,train
row_036032,Malware,train
row_034885,Malware,train
row_004844,DDoS,train
row_017343,Malware,train
row_029949,DDoS,train
row_032309,Intrusion,train
row_021091,Intrusion,train
row_005237,Intrusion,train
row_008490,Malware,train
row_003758,Malware,train
row_037137,Malware,train
row_038060,Intrusion,train
row_034685,DDoS,train
row_038133,DDoS,train
row_032907,Malware,train
row_039251,Intrusion,train
row_000388,DDoS,train
row_039137,Intrusion,train
row_014248,DDoS,train
row_024609,DDoS,train
row_009901,DDoS,train
row_005181,DDoS,train
row_005817,DDoS,train
row_008096,Malware,train
row_022520,Malware,train
row_016670,Malware,train
row_006468,DDoS,train
row_031172,DDoS,train
row_029094,DDoS,train
row_022303,Malware,train
row_007468,Intrusion,train
row_013323,Malware,train
row_034229,Malware,train
row_013457,Intrusion,train
row_001423,DDoS,train
row_026662,Malware,train
row_004219,Malware,train
row_037670,Intrusion,train
row_012256,Malware,train
row_005570,DDoS,train
row_036633,Malware,train
row_039553,Intrusion,train
row_030015,DDoS,train
row_038469,DDoS,train
row_013069,DDoS,train
row_004504,DDoS,train
row_031502,Intrusion,train
row_003621,Intrusion,train
row_025185,DDoS,train
row_035450,Intrusion,train
row_028555,Intrusion,train
row_013563,Malware,train
row_003519,Malware,train
row_025065,Malware,train
row_000331,Intrusion,train
row_031998,DDoS,train
row_010343,Malware,train
row_015961,Intrusion,train
row_026265,Intrusion,train
row_028232,Malware,train
row_005765,Malware,train
row_013029,Intrusion,train
row_011461,DDoS,train
row_019373,Intrusion,train
row_013192,Intrusion,train
row_027909,DDoS,train
row_022377,DDoS,train
row_004942,DDoS,train
row_035820,Malware,train
row_003542,Malware,train
row_005333,Intrusion,train
row_026289,Intrusion,train
row_035946,Intrusion,train
row_037458,Malware,train
row_037191,Intrusion,train
row_021979,Malware,train
row_003503,Malware,train
row_002005,Malware,train
row_010744,Intrusion,train
row_016452,Malware,train
row_031970,Malware,train
row_019673,Malware,train
row_012626,Intrusion,train
row_011032,DDoS,train
row_006139,DDoS,train
row_003302,Intrusion,train
row_031462,Intrusion,train
row_033865,DDoS,train
row_021133,DDoS,train
row_013414,DDoS,train
row_007653,Intrusion,train
row_012052,Malware,train
row_025058,DDoS,train
row_010962,Intrusion,train
row_006021,Malware,train
row_007008,Intrusion,train
row_021694,DDoS,train
row_000180,Malware,train
row_011977,DDoS,train
row_037020,DDoS,train
row_016166,DDoS,train
row_007398,Malware,train
row_004707,Intrusion,train
row_007619,Malware,train
row_020303,DDoS,train
row_009715,Intrusion,train
row_033127,DDoS,train
row_022693,Intrusion,train
row_006356,DDoS,train
row_008855,Intrusion,train
row_035108,DDoS,train
row_021451,Intrusion,train
row_031602,Intrusion,train
row_031066,Intrusion,train
row_027978,Malware,train
row_012485,Malware,train
row_031575,Intrusion,train
row_003409,Malware,train
row_038427,DDoS,train
row_026122,DDoS,train
row_018947,Intrusion,train
row_026477,DDoS,train
row_027952,DDoS,train
row_005857,Malware,train
row_023395,DDoS,train
row_029186,Intrusion,train
row_015116,Malware,train
row_020034,Intrusion,train
row_008694,DDoS,train
row_027668,DDoS,train
row_018139,Malware,train
row_001611,DDoS,train
row_004612,Intrusion,train
row_026557,Malware,train
row_017507,Malware,train
row_002284,DDoS,train
row_012080,Intrusion,train
row_019755,Malware,train
row_005024,DDoS,train
row_010589,Malware,train
row_007047,Intrusion,train
row_009113,DDoS,train
row_009645,Intrusion,train
row_018087,DDoS,train
row_014470,Intrusion,train
row_005040,DDoS,train
row_019758,Malware,train
row_002761,Malware,train
row_010984,DDoS,train
row_005685,Malware,train
row_029500,DDoS,train
row_023183,DDoS,train
row_028355,DDoS,train
row_023710,Intrusion,train
row_009173,Malware,train
row_034086,Intrusion,train
row_034640,Intrusion,train
row_018177,Malware,train
row_011062,DDoS,train
row_006244,Intrusion,train
row_016988,Intrusion,train
row_020569,DDoS,train
row_037045,DDoS,train
row_000153,DDoS,train
row_021590,DDoS,train
row_021049,Malware,train
row_006442,Intrusion,train
row_007114,Malware,train
row_010916,Malware,train
row_033092,DDoS,train
row_003543,Malware,train
row_028217,Intrusion,train
row_026932,DDoS,train
row_006079,Intrusion,train
row_038701,DDoS,train
row_016347,DDoS,train
row_019488,DDoS,train
row_029593,Malware,train
row_003329,DDoS,train
row_039411,Intrusion,train
row_008533,Malware,train
row_002950,Malware,train
row_030346,DDoS,train
row_028631,Intrusion,train
row_037267,Malware,train
row_011399,Intrusion,train
row_023330,Malware,train
row_015025,Intrusion,train
row_001105,DDoS,train
row_027616,Intrusion,train
row_037697,Malware,train
row_002475,Intrusion,train
row_028671,Malware,train
row_027101,Malware,train
row_010385,Malware,train
row_030457,Intrusion,train
row_033178,Intrusion,train
row_008815,DDoS,train
row_017409,Malware,train
row_032623,DDoS,train
row_026014,Intrusion,train
row_037802,Malware,train
row_035288,DDoS,train
row_011038,Malware,train
row_022051,Malware,train
row_016357,DDoS,train
row_023265,DDoS,train
row_031702,Malware,train
row_030022,Intrusion,train
row_030027,Malware,train
row_007382,Intrusion,train
row_029782,Intrusion,train
row_022486,Intrusion,train
row_031934,DDoS,train
row_013166,Malware,train
row_015083,Malware,train
row_002490,DDoS,train
row_035117,Intrusion,train
row_012250,Malware,train
row_018632,Intrusion,train
row_026676,Intrusion,train
row_007379,Intrusion,train
row_021652,Intrusion,train
row_007597,Intrusion,train
row_011758,DDoS,train
row_031937,Malware,train
row_022149,Intrusion,train
row_039892,Intrusion,train
row_009492,DDoS,train
row_019663,DDoS,train
row_013230,Intrusion,train
row_001598,DDoS,train
row_033617,DDoS,train
row_028628,Malware,train
row_021869,Intrusion,train
row_019834,DDoS,train
row_034230,Malware,train
row_020517,DDoS,train
row_034451,Intrusion,train
row_018135,Malware,train
row_019325,Intrusion,train
row_032349,DDoS,train
row_025012,DDoS,train
row_016281,DDoS,train
row_037204,Malware,train
row_017420,Malware,train
row_008534,Malware,train
row_012712,DDoS,train
row_028791,DDoS,train
row_017124,Intrusion,train
row_002886,Malware,train
row_011672,Malware,train
row_001886,Intrusion,train
row_033351,Malware,train
row_035543,DDoS,train
row_022211,Malware,train
row_020257,Malware,train
row_026019,Intrusion,train
row_023618,DDoS,train
row_017463,Malware,train
row_012199,Malware,train
row_007610,DDoS,train
row_037025,Intrusion,train
row_019509,Intrusion,train
row_019802,Intrusion,train
row_031687,Intrusion,train
row_018512,DDoS,train
row_011576,Malware,train
row_007991,Malware,train
row_034992,Intrusion,train
row_013545,DDoS,train
row_005403,Intrusion,train
row_031739,Intrusion,train
row_030662,DDoS,train
row_033475,Malware,train
row_034602,DDoS,train
row_029645,Malware,train
row_010887,DDoS,train
row_006636,DDoS,train
row_027478,Malware,train
row_029960,Intrusion,train
row_001630,Intrusion,train
row_022010,DDoS,train
row_006370,Malware,train
row_036173,Malware,train
row_029450,Intrusion,train
row_027178,Malware,train
row_021760,Malware,train
row_016776,Malware,train
row_018454,Intrusion,train
row_000909,DDoS,train
row_010896,DDoS,train
row_024834,Malware,train
row_031229,DDoS,train
row_034499,Malware,train
row_024744,Intrusion,train
row_031325,DDoS,train
row_023032,Intrusion,train
row_000552,DDoS,train
row_016212,Intrusion,train
row_010191,Intrusion,train
row_005633,Malware,train
row_014089,Intrusion,train
row_031444,Intrusion,train
row_025877,Intrusion,train
row_031263,DDoS,train
row_017607,Intrusion,train
row_008693,Intrusion,train
row_013394,Malware,train
row_027543,DDoS,train
row_010792,Intrusion,train
row_001817,DDoS,train
row_005380,DDoS,train
row_006050,DDoS,train
row_026053,Malware,train
row_029944,Malware,train
row_017811,Intrusion,train
row_029630,DDoS,train
row_029158,Malware,train
row_034771,Malware,train
row_013264,Intrusion,train
row_009318,DDoS,train
row_017351,DDoS,train
row_007511,DDoS,train
row_015679,Intrusion,train
row_038024,Intrusion,train
row_008384,Malware,train
row_031616,DDoS,train
row_033946,DDoS,train
row_011246,Malware,train
row_018324,Intrusion,train
row_015041,Intrusion,train
row_014788,Malware,train
row_009463,Intrusion,train
row_026709,Malware,train
row_002590,DDoS,train
row_011621,Malware,train
row_023111,DDoS,train
row_020341,Intrusion,train
row_026711,Intrusion,train
row_024084,Malware,train
row_010974,Malware,train
row_010898,DDoS,train
row_009554,Malware,train
row_005187,Intrusion,train
row_016907,Intrusion,train
row_034916,Malware,train
row_014523,DDoS,train
row_033264,DDoS,train
row_035556,Intrusion,train
row_003261,DDoS,train
row_000379,Intrusion,train
row_038747,Intrusion,train
row_000236,DDoS,train
row_024578,DDoS,train
row_020961,Malware,train
row_019808,DDoS,train
row_024184,DDoS,train
row_000798,Malware,train
row_012562,DDoS,train
row_020891,Intrusion,train
row_022855,Malware,train
row_033050,Intrusion,train
row_038315,Malware,train
row_019798,Intrusion,train
row_039715,Malware,train
row_004137,DDoS,train
row_016015,Intrusion,train
row_005137,Malware,train
row_018293,DDoS,train
row_008656,Malware,train
row_012463,DDoS,train
row_007096,Malware,train
row_023035,Intrusion,train
row_011135,DDoS,train
row_017448,Intrusion,train
row_027780,Intrusion,train
row_034040,Intrusion,train
row_034585,DDoS,train
row_002892,Malware,train
row_010801,Malware,train
row_026508,Malware,train
row_025409,DDoS,train
row_011595,DDoS,train
row_039218,Malware,train
row_001414,Malware,train
row_013183,Intrusion,train
row_030128,DDoS,train
row_033694,Intrusion,train
row_028611,Intrusion,train
row_023083,DDoS,train
row_017705,DDoS,train
row_016115,Intrusion,train
row_015379,Malware,train
row_000584,DDoS,train
row_017598,DDoS,train
row_004569,Intrusion,train
row_021046,Intrusion,train
row_003879,Intrusion,train
row_008857,Malware,train
row_013959,Intrusion,train
row_035000,Malware,train
row_019216,DDoS,train
row_004029,Malware,train
row_031328,Intrusion,train
row_014080,Malware,train
row_029478,Intrusion,train
row_017937,Malware,train
row_013258,Malware,train
row_002377,Malware,train
row_016434,Intrusion,train
row_038676,Intrusion,train
row_008740,Intrusion,train
row_023609,Malware,train
row_018823,DDoS,train
row_016739,Malware,train
row_012766,Intrusion,train
row_021908,Intrusion,train
row_012396,Intrusion,train
row_012651,Malware,train
row_011817,DDoS,train
row_009419,Intrusion,train
row_017659,Intrusion,train
row_031054,DDoS,train
row_028714,Malware,train
row_017375,Malware,train
row_013945,DDoS,train
row_027910,Intrusion,train
row_015049,Malware,train
row_016769,DDoS,train
row_015636,DDoS,train
row_026136,Intrusion,train
row_023042,DDoS,train
row_020749,Malware,train
row_033540,DDoS,train
row_035620,DDoS,train
row_033269,Intrusion,train
row_018563,DDoS,train
row_023594,Intrusion,train
row_013406,DDoS,train
row_018336,DDoS,train
row_022573,Malware,train
row_023599,Intrusion,train
row_039078,Malware,train
row_003694,Malware,train
row_026442,DDoS,train
row_033880,Intrusion,train
row_001902,Malware,train
row_030681,Intrusion,train
row_027228,DDoS,train
row_014885,Malware,train
row_013900,Malware,train
row_013561,DDoS,train
row_030957,Malware,train
row_028361,Malware,train
row_024946,Intrusion,train
row_036301,Malware,train
row_014765,Malware,train
row_016916,Intrusion,train
row_026031,DDoS,train
row_004723,Malware,train
row_033638,Malware,train
row_014114,Malware,train
row_005786,Intrusion,train
row_005505,DDoS,train
row_003513,Intrusion,train
row_001950,Intrusion,train
row_012040,DDoS,train
row_005870,DDoS,train
row_014158,DDoS,train
row_025910,Malware,train
row_009962,Malware,train
row_012991,Malware,train
row_025168,DDoS,train
row_037162,DDoS,train
row_012477,Malware,train
row_015729,Intrusion,train
row_017506,Malware,train
row_014985,DDoS,train
row_021185,Malware,train
row_020689,Intrusion,train
row_023263,DDoS,train
row_010018,Intrusion,train
row_028537,Intrusion,train
row_027554,Malware,train
row_038648,Malware,train
row_003030,DDoS,train
row_012428,Intrusion,train
row_026153,Malware,train
row_038678,Malware,train
row_036821,Malware,train
row_007099,Intrusion,train
row_001267,Intrusion,train
row_017044,Malware,train
row_023195,DDoS,train
row_017801,DDoS,train
row_021615,Malware,train
row_022048,Malware,train
row_030098,Intrusion,train
row_001186,Intrusion,train
row_028622,DDoS,train
row_012965,DDoS,train
row_001818,Malware,train
row_008179,DDoS,train
row_010954,Intrusion,train
row_006922,Intrusion,train
row_009244,DDoS,train
row_015104,DDoS,train
row_007311,Malware,train
row_002740,Intrusion,train
row_015992,DDoS,train
row_021419,Intrusion,train
row_033193,DDoS,train
row_037300,DDoS,train
row_026592,Malware,train
row_020261,DDoS,train
row_005911,Intrusion,train
row_036144,Intrusion,train
row_017077,DDoS,train
row_020831,Malware,train
row_003094,Malware,train
row_012955,DDoS,train
row_023261,Malware,train
row_010573,Malware,train
row_025896,Intrusion,train
row_035940,Malware,train
row_024560,DDoS,train
row_020388,Malware,train
row_007867,DDoS,train
row_017504,Intrusion,train
row_028206,Intrusion,train
row_031159,Malware,train
row_013593,DDoS,train
row_029394,Intrusion,train
row_017848,DDoS,train
row_002862,Malware,train
row_037002,Malware,train
row_033514,Malware,train
row_024451,DDoS,train
row_031213,DDoS,train
row_025129,Malware,train
row_010640,Intrusion,train
row_014120,DDoS,train
row_025639,Intrusion,train
row_015739,Malware,train
row_013730,DDoS,train
row_023352,Intrusion,train
row_025352,DDoS,train
row_019596,Malware,train
row_015585,Intrusion,train
row_011484,DDoS,train
row_024143,Intrusion,train
row_015399,Intrusion,train
row_006727,DDoS,train
row_000404,Malware,train
row_011582,Malware,train
row_001878,DDoS,train
row_000341,DDoS,train
row_001072,Malware,train
row_011411,Malware,train
row_002280,DDoS,train
row_018584,Malware,train
row_006151,Malware,train
row_001613,DDoS,train
row_022266,DDoS,train
row_025002,Malware,train
row_014849,DDoS,train
row_002446,Malware,train
row_011562,DDoS,train
row_023828,DDoS,train
row_006322,Intrusion,train
row_023843,Intrusion,train
row_025718,DDoS,train
row_020447,DDoS,train
row_013344,DDoS,train
row_013088,DDoS,train
row_014200,Malware,train
row_010236,Intrusion,train
row_003887,Malware,train
row_024433,DDoS,train
row_009102,Malware,train
row_005533,Intrusion,train
row_033239,DDoS,train
row_022700,Malware,train
row_011873,DDoS,train
row_006153,Malware,train
row_014105,Intrusion,train
row_023635,Malware,train
row_018883,Malware,train
row_016484,Intrusion,train
row_037341,Malware,train
row_022420,Malware,train
row_027462,Intrusion,train
row_004498,Malware,train
row_027188,Intrusion,train
row_017766,Malware,train
row_038322,DDoS,train
row_032810,Intrusion,train
row_000115,DDoS,train
row_027866,Malware,train
row_017973,Intrusion,train
row_035945,Intrusion,train
row_027392,Malware,train
